,ID,Post_URL,Img_URL,Likes,Owner,Text,Date
513,B2RtVkvgAIn,http://instagram.com/p/B2RtVkvgAIn,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/67977141_486433882196620_6145130623868605369_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=104&_nc_ohc=vowObykxrzUAX9xOeJh&oh=ba919145728296636652b94dfee8aaa9&oe=5E92AE48,47,16394475733,brought flute to the vet today as i woke up with my floor smeared with blood. flute was all bloody down there. even when i expressed his bladder there was blood in his urine. he was positive for uti. Flute is on amox anti-biotic. thank god it was nothing more than that. still.... we came home and he smiled for the camera. how can i not love this guy <U+0001F618> <U+0001F618> <U+0001F618> #mrflute #spcasingapore #catsofinstagram,11/9/2019 23:54
134,B7KtE2UlHfq,http://instagram.com/p/B7KtE2UlHfq,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/81749459_825726441173494_3448754055812971371_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=110&_nc_ohc=OMQ5gcbi2LsAX9NZkIs&oh=607833adb22e0fea0c6dd6715a89729f&oe=5E91869E,46,192671758,"This is Roxy from SPCA! So cute right? She is 1year old, sterilised but has abcess issue. SPCA have been treating her. She's so adorable and looking for a furever home. Pls contact SPCA if you are genuinely interested in giving her the medical care and loving home she needs. <U+0001F499> #spcasingapore  Love. Care. Teach  xoxo Angie The Master Rabbit Groomer & Animal Communicator  #petsinstagram #angiespets #rabbits #tokki #usagi #rabbitinstagram #rabbitofinstagram #rabbitoftheday #sgpets #petsg #bunnies #bunniesofinstagram #bunnyinstagram #bunnyinstagr #bunnyoftheday #sgbunnies #rabbitgrooming #rabbitgroomer #jobsatisfaction #lovecareteach #sg1strabbitgroomingacademy #bunniesworldwide #wayoflife",11/1/2020 13:14
230,B5rRuMUgLe0,http://instagram.com/p/B5rRuMUgLe0,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/74649505_2562462890677851_7033297392888470493_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=tW2RUo5dyyIAX_6h4ob&oh=c292ad047187f1782860c970912c675c&oe=5E96779C,46,16394475733,good morning <U+0001F609> <U+0001F609> <U+0001F609> #aakifamshar #mrflute #flutethesealion #spcasingapore #catsofinstagram,5/12/2019 11:47
249,B5fLkZ0lnEq,http://instagram.com/p/B5fLkZ0lnEq,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/73398111_282489622675771_8078299129320132049_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=107&_nc_ohc=tZ5__Td3ussAX8WWwPw&oh=e12c6d6b87fd6980638c32d19f6a3da5&oe=5E682BE9,46,24411417753,I love music! Turn on the sound!  #singaporespecial #singaporespecialsclub #spcasingapore  #sgdogstagram #dogstagram #<U+AC1C><U+C2A4><U+D0C0><U+ADF8><U+B7A8>,30/11/2019 19:04
281,B48oigznpei,http://instagram.com/p/B48oigznpei,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/70275039_1147608815628330_121618072914632203_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=V7aTHeSP4fMAX_1YPQC&oh=5af55dbecc34c9fed4342a0058485c49&oe=5E99B7EF,46,18406918267,Crossin' my paws... #catsofinstagram #singaporecats #sgcats #asiancats #catsofasia #polydactyl #polydactylcat #polydactylcats #softkitty #catlovers #spcasingapore #browntabby #splooting #splootingkitty #splootingcat,17/11/2019 9:02
443,B3PEFWFFRTU,http://instagram.com/p/B3PEFWFFRTU,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/70034879_238452647137825_7059313919695761707_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=mzF091KZYJQAX9KLwaU&oh=cdeb1ee15c99b1ca2d3ae60da3de4117&oe=5E96FA77,46,4702290783,Had a wonderful Saturday at SPCA event at the Rock at Starvista. Thank you everyone who had supported this event in more ways than one. Special thanks to our customers some who traveled from far away to visit us here. . . #spcasingapore #spca #ruffco #starvistasingapore #newcreationchurchsingapore #thearksingapore #saturday #saturdayfunday #saturdayevening,5/10/2019 19:47
54,B8t4CB8lIZk,http://instagram.com/p/B8t4CB8lIZk,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/84980872_588868934997665_9067219187351975396_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=VJle8GGxZ3EAX9BulXa&oh=395d1438ec9db5cb772988686a5e34db&oe=5E688148,45,17581914571,Shelter environment can be very stressful and what is most important is to get the dogs out of the shelter as fast as possible in a least stress manner.  These are some activities we can do to help them prepare when they get adopted. . . . #adoptdontshop #sgdogadoption #singaporespecial #spcasingapore #fearfreeshelters #petsbehavingwell #thankstomaddie @fearfreeshelters @spcasingapore,19/2/2020 1:47
352,B3_YwjxAUB4,http://instagram.com/p/B3_YwjxAUB4,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/72535468_278943563063561_6305208682633712389_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=wkAQSCqjlzwAX-WLqDd&oh=de4ffc164159e60442517f96612501c3&oe=5E684137,45,16394475733,i just washed my carpet and these 2... omg <U+0001F60E><U+0001F60E><U+0001F60E> #aakifamshar #mrflute #flutethesealion #spcasingapore #catsofinstagram,24/10/2019 14:11
373,B3sDVpMgmby,http://instagram.com/p/B3sDVpMgmby,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/71179993_2639837929428123_3446306508802258962_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=e2Vba9z2g4QAX-nJmB7&oh=7a8a7d7d45c9d507a176e8386e6541c7&oe=5E9856D1,45,16394475733,flute is like <U+0001F611><U+0001F611><U+0001F611> cant be bothered just go with the flow #aakifamshar #mrflute #flutethesealion #spcasingapore #catsofinstagram,17/10/2019 1:58
479,B2ypLvqAhXH,http://instagram.com/p/B2ypLvqAhXH,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/69891664_152402309193364_6009727257962921883_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=104&_nc_ohc=uPAAwMt1XAQAX_RtBiu&oh=3e7b72f3f79db250112f29bef326f2ba&oe=5E971616,45,9373844700,I’m the Singapore Next Top Meowdol <U+263A><U+FE0F>,24/9/2019 18:53
518,B2O98_0AHBB,http://instagram.com/p/B2O98_0AHBB,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/69364367_380622782621063_3166037517275329971_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=8aA2eBSEKQkAX_nfLke&oh=555bddd929d56a98572a0c712917f5cf&oe=5E987F25,45,16394475733,these 2 are inseparable <U+2764><U+FE0F><U+2764><U+FE0F><U+2764><U+FE0F> #aakifamshar #mrflute #spcasingapore #catsofinstagram,10/9/2019 22:22
541,B2DZxBmgaN-,http://instagram.com/p/B2DZxBmgaN-,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/69621607_405576810096299_857659238433187150_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=D1CiWwrhYT0AX_jUcxX&oh=d23d3ee3a15a7a0182308c47a4e528fe&oe=5E9A7FAA,45,9373844700,<U+0001F6C1> Bathing is so relaxing and makes me fall asleep <U+0001F62A>,6/9/2019 10:34
210,B58N7BNgdx2,http://instagram.com/p/B58N7BNgdx2,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/70520345_152877832785168_157283015618876481_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=PMYYXypdiCIAX8hPR_C&oh=a589a3d5c1494bd80ac36777fe44f726&oe=5E917C10,44,16394475733,these 2..... yet again <U+0001F606><U+0001F606><U+0001F606><U+0001F606> #aakifamshar #mrflute #flutethesealion #spcasingapore #catsofinstagram,12/12/2019 1:41
212,B58EoTcgpcJ,http://instagram.com/p/B58EoTcgpcJ,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/75166175_150257626282022_1860680723364609404_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=102&_nc_ohc=xGpYObRu0fMAX9HtLY2&oh=9dcde14c5d892b81a3591be7a3ec5bfe&oe=5E931F90,44,24411417753,"Can I eat this, mom? It smells good!  #briopets #briopetsreview #briopetsxbosch  #3monthsoldpuppy #singaporespecial #spcasingapore #singaporespecialsofinstagram #singaporespecialsclub #sgdogstagram #dogstagram #<U+AC1C><U+C2A4><U+D0C0><U+ADF8><U+B7A8>",12/12/2019 0:20
260,B5RzUYgg2Wq,http://instagram.com/p/B5RzUYgg2Wq,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/75388530_3099811186702011_4153977118645955920_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=huPxDi35LOMAX-oHtf5&oh=a930af498e36d707a7116b5233129746&oe=5E98BEF9,44,16394475733,identical facial expression <U+0001F606><U+0001F606><U+0001F606>#aakifamshar #mrflute #flutethesealion #spcasingapore #catsofinstagram,25/11/2019 14:21
309,B4fCHnrlny0,http://instagram.com/p/B4fCHnrlny0,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/72107088_444994482827095_5955252104652466937_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=107&_nc_ohc=F6Ci8t0WPnMAX_0BTjG&oh=1ea0e46336f87fb98d4b738a3ec890ca&oe=5E9877DC,44,4702290783,We want to thank all our customers who have supported us for our SPCA fund raising drive in Sept & Oct19. We have successfully raised a $1000 and donated to SPCA to support their cause. We hope to do this again next year and we will keep you posted. Thank you once again! <U+2764><U+FE0F>RuffCo<U+2764><U+FE0F> . #ruffcosg #spca #sgdogs  #dogssg #lovingdogs #singaporespecial #singaporespecials #singaporespecialsofinstagram #spcasingapore #singaporespecialsrock #lovedogs #lovecats #loverabbits #adoptdontshop #adoptdontshop<U+0001F43E> #adoptdontbuy #adoptdontstopt #rehomeadog #rehomedog,5/11/2019 21:09
374,B3sDIcSgKZ4,http://instagram.com/p/B3sDIcSgKZ4,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/72276343_398886224362305_7257600064304392531_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=109&_nc_ohc=KYsubklCEcwAX-5TSFf&oh=e49ddf8a77a50d401e18670d7e07facc&oe=5E914269,44,16394475733,tryna entertain flute... <U+0001F923><U+0001F923><U+0001F923> #aakifamshar #mrflute #flutethesealion #spcasingapore #catsofinstagram,17/10/2019 1:56
563,B10kPKXnUIX,http://instagram.com/p/B10kPKXnUIX,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/67668711_2950971454973867_4809591139307306551_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=DxBtQ1l8M_wAX_gdIVg&oh=017773d10ec48ab59757a53edee3afad&oe=5E96D2C0,44,375312093,Be kind to animals<U+2728>#spcasingapore #spca,31/8/2019 16:17
417,B3XMu_RHqvY,http://instagram.com/p/B3XMu_RHqvY,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/71102530_437388930225669_1146862251659009664_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=109&_nc_ohc=BhXTYWK_D0cAX-biVxz&oh=1f14aae9333b2914441fc5a63626c855&oe=5E953462,43,1751623556,"Thank you for joining us and @spcasingapore last weekend at B1 Star Plaza for World Animal Day!  Celebrating Our Paw-neer Generation, there were talks, adoption drive, merchandise sales and even a performance to make it a fun day out for our furry friends! <U+0001F609>",8/10/2019 23:36
572,B1txsmhAtou,http://instagram.com/p/B1txsmhAtou,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/67903408_350281052592597_3277194721541358965_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=109&_nc_ohc=nYZ0y84aGh4AX8U9GXb&oh=fe7ab5dcf5c45bd8a11da1b6a18cbc23&oe=5E684E6D,43,16394475733,"im happy when flute is active... remember flute, u r normal just like any other cats... we love u so much <U+2764><U+FE0F> #mrflute #dontbuyadopt #spcasingapore",29/8/2019 1:00
623,B1Qsi5eFzj_,http://instagram.com/p/B1Qsi5eFzj_,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/66988524_480994762691443_708523112873370655_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=107&_nc_ohc=eCTS6cJbwvcAX_fpEcs&oh=2005442c0973107af24d20c7c13492a1&oe=5E8FAFDE,43,1645561518,<U+263A><U+FE0F>Henlo is me Spotty again. I am here to say I am up for adoption! Adopt me so I can help you complete your family <U+2764><U+FE0F> #helpfuldog . . . #adoptdontshop#forcefreetraining#youdonthaveto#dogsofinstagram#dogloversofinstagram#bordercolliesofinstagram#singaporespecial#dogwalking#shelterdogs#shelterdogsrule#spcasingapore#instagramofdogsg#xbreed#crosscollie#bordercollie#colliesofinstagram#adorable,17/8/2019 17:57
25,B9G-szpgmNr,http://instagram.com/p/B9G-szpgmNr,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/87497869_195782748430511_3308635501927010483_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=fuNCI9JkR_oAX96jqzM&oh=0d7d3109db3825bb59cfb4ace3e82d4c&oe=5E68CEFB,42,12597544940,This trash bag is so fun to sit on! <U+0001F31F> . #cat #cats #cutecat #cutecats #catsofinstagram #singaporecats #sgcats #catsofsingapore #catsofsg #blackcats #blackcat #playful #pets #furbaby #meow #spcasingapore #adoptdontshop #<U+306D><U+3053> #<U+304F><U+308D><U+306D><U+3053> #<U+732B>,28/2/2020 19:34
93,B75yh12nrCC,http://instagram.com/p/B75yh12nrCC,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/82060873_2682111418550948_8178241568988811649_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=0Fbh5-WXo_wAX_ZUbKF&oh=87877f678535ba6ba55d6d2a97dab48e&oe=5E91CB29,42,16394475733,the chemistry btwn flute and my laundry basket is that strong <U+0001F602> <U+0001F602> <U+0001F602> <U+0001F602> #mrflute #flutethesealion #spcasingapore #catsofinstagram,29/1/2020 20:06
336,B4Kd0z4JFys,http://instagram.com/p/B4Kd0z4JFys,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/72364382_2611359342244119_6269210894318673078_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=-RH2YdMj8TYAX-pBKYM&oh=5e4f83380013d62c3c7385a5e47b03e9&oe=5E9207B9,42,18406918267,What is the meaning of this?! I am not a girl! I am not Sailor Moon!! #catsofinstagram #singaporecats #sgcats #asiancats #catsofasia #polydactyl #polydactylcat #polydactylcats #softkitty #catlovers #spcasingapore #browntabby #splooting #splootingkitty #splootingcat,28/10/2019 21:27
454,B3JKhHsgrKi,http://instagram.com/p/B3JKhHsgrKi,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/71707560_544408116364417_3216077894393059515_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=BmNZeDLTMJoAX9Oa4Gh&oh=58f6acaa0f01ccc728d89fd5fb0f4958&oe=5E991BA8,42,16394475733,hello everyone<U+0001F970><U+0001F970><U+0001F970><U+0001F970> #adamamshar #mrflute #flutethesealion #spcasingapore #catsofinstagram,3/10/2019 12:47
489,B2mUQmaAW2Y,http://instagram.com/p/B2mUQmaAW2Y,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/69527059_150520846047521_6141555232445327152_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=ibST6Y2Y0RMAX9PS50j&oh=00567d31d1a544e3e842df1eabf177ce&oe=5E688A2D,42,16394475733,time for play pretend... flute is like <U+0001F612> <U+0001F612> <U+0001F612> whatever makes u happy <U+0001F602> <U+0001F602> <U+0001F602> <U+0001F602> #aakifamshar #mrflute #flutethesealion #spcasingapore #catsofinstagram,20/9/2019 0:00
589,B1oaBX5Hh0M,http://instagram.com/p/B1oaBX5Hh0M,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/67427785_152389509203476_4603266093753280251_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=104&_nc_ohc=pGjUrM86FuEAX9GatAC&oh=24d7fa1737d039fa57df6c9ff2a0ed8c&oe=5E95DDC4,42,51553660,Someone likes her bath! #singaporespecial #spcasingapore,26/8/2019 22:57
64,B8i8-TsFZyx,http://instagram.com/p/B8i8-TsFZyx,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/84419608_124235915795272_4993336022751048345_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=104&_nc_ohc=-l148MeKVd4AX8Fw559&oh=c700ccbadaaecb647499be736e1946d9&oe=5E92A78A,41,52367086,"Handsome good boy Macho is up for adoption at @spcasingapore ! (He’s a sensitive guy, not very macho at all <U+0001F609>). #spcasingapore #dogsofsingapore #dogsofinstagram #dogstagram #shelterdog #shelterdogsofinstagram #upforadoption #adoptdontshop #singaporespecial #singaporedogs #forcefreetraining #forcefree #positivetraining #positivereinforcement #fearfreeshelters #fearfree",14/2/2020 19:46
240,B5mQRT0lyV-,http://instagram.com/p/B5mQRT0lyV-,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/79603098_689336778260249_7436357683006382292_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=E_SdWJMc1CYAX-ABjeh&oh=b490dbba1cfbc53e418025ef47f03a21&oe=5E98CF7C,41,24411417753,Mom has a wrong order. This is for big brother but I will soon fit that. Don't worry mom!  #singaporespecial #spcasingapore #singaporespecialsofinstagram #singaporespecialsclub #sgdogstagram #dogstagram #<U+AC1C><U+C2A4><U+D0C0><U+ADF8><U+B7A8>  #zeedog #goodgodpeople,3/12/2019 12:59
414,B3YyajoA61K,http://instagram.com/p/B3YyajoA61K,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/70425847_771984226590018_7089391500735805804_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=l73mpdTU9t8AX9hDWCe&oh=82ee125af9500e07a4c7990d8fbbf96b&oe=5E9AB544,41,16394475733,ootd by Calvin Klein <U+0001F612> <U+0001F612> <U+0001F612> too much ah u<U+0001F923><U+0001F923><U+0001F923> #mrflute #flutethesealion #spcasingapore #catsofinstagram #aakifamshar,9/10/2019 14:25
457,B3GUvcYAQwQ,http://instagram.com/p/B3GUvcYAQwQ,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/68946863_400387497342173_1767247203329164449_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=TtiDQmDqeq4AX91G93X&oh=c24c11a8aa0fbe15dff8694826452ba0&oe=5E960A79,41,16394475733,laundry basket is my current fav hideout <U+0001F601><U+0001F601><U+0001F601> #mrflute #flutethesealion #spcasingapore #catsofinstagram,2/10/2019 10:19
485,B2t9yKFgMux,http://instagram.com/p/B2t9yKFgMux,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/71528099_177005446793263_6547915380303223899_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=107&_nc_ohc=D8BQfwTweY0AX-8UnbO&oh=4fedbae6cf3bcdee037040715d067cc0&oe=5E90E98C,41,16394475733,too comfy isnt it<U+0001F63C><U+0001F63C><U+0001F63C> #mrflute #spcasingapore #flutethesealion #catsofinstagram,22/9/2019 23:17
560,B139AzxAhiN,http://instagram.com/p/B139AzxAhiN,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/69368226_231439887771256_8083187387603476386_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=104&_nc_ohc=74Z-4AT7oPkAX_Rjav4&oh=5d544be7af94e3fb85026157d56963c2&oe=5E9907DC,41,9373844700,Keep stretching to make the weekend last longer <U+0001F602>,1/9/2019 23:51
622,B1Q4WY4Fsow,http://instagram.com/p/B1Q4WY4Fsow,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/66420444_1145205019012010_7911673713299348959_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=102&_nc_ohc=Vme5tw-sIC4AX_ku4vY&oh=530eb6daaf9d373e3f255787678e41e1&oe=5E983D14,41,1645561518,Cone on no problem. Spike still can snuffle on his favourite snuffle mat. Spike wants to remind every dog Guardian please remember to get puzzle toy or snuffle mat to have some mental exercise for the doggy’s brain. <U+0001F60D> He is up for adoption @spcasingapore . . . . #canineenrichmentgames#spcadogs#spcasingapore#forcefreetraining#youdonthaveto#singaporespecial#dogwalking#xbreed#adoptdontshop#shelterdogsrule#instagramofdogsg#dogs#lowstresstraining#snufflemats#adoptables#dogsofsingapore,17/8/2019 19:40
130,B7LebUSFcN2,http://instagram.com/p/B7LebUSFcN2,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/81079470_3123792067845206_7087473558690184012_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=102&_nc_ohc=_ON-qZ_13UEAX8expO0&oh=2d08e982fc5954886d89b697490ea38e&oe=5E689E8B,40,24411417753,"Mom is calling me. ""Parker!"" ""Im going!"" I went to the dogrun for the first time today. I met many friends and we ran together! #dogrun #singaporespecial #spca #spcasingapore #singaporespecialsofinstagram  #singaporespecialsclub #sgdogstagram #dogstagram #<U+AC1C><U+C2A4><U+D0C0><U+ADF8><U+B7A8>",11/1/2020 20:26
174,B6ko4l5g9Jj,http://instagram.com/p/B6ko4l5g9Jj,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/78717255_199821947853686_1481901523037864904_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=102&_nc_ohc=Wwyli_MNYDoAX-Ze-q0&oh=b114b7fd3b14b24fb451873fc682b749&oe=5E685FBB,40,16394475733,Look at Aakif's eyes... Very suspicious <U+0001F606><U+0001F606><U+0001F606> #aakifamshar #mrflute  #flutethesealion #spcasingapore #catsofinstagram,27/12/2019 18:27
205,B6BEnxugzjg,http://instagram.com/p/B6BEnxugzjg,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/75397704_480675122804923_2684415397754749929_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=107&_nc_ohc=oQpkR9kPSLsAX9ThdwM&oh=78311baff15ccfd793ca73a7212287d4&oe=5E8E64E6,40,16394475733,dinner was awesome <U+0001F63A><U+0001F638><U+0001F63B> #mrflute #flutethesealion #spcasingapore #catsofinstagram #catstongueout,13/12/2019 22:56
225,B5wYCLVF7KW,http://instagram.com/p/B5wYCLVF7KW,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/75360980_110568010273007_3154903139769279612_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=8zSFqPeRkN0AX8B8XaR&oh=e104bf265b415779d10e29bf55458f99&oe=5E90D164,40,8772862604,"[ADOPTED! <U+0001F60A>] Can never understand how Rondon has yet to be adopted. He is the cutest baby boy haha. He really has a nice personality, likes to stick around you and just chill with you. Walks well on leash, plays well with other doggos, food motivated, cuddly, and super cute!!!!! He is 3 months old and still waiting for his furever homeee<U+0001F970>  #adoptdontshop #rondon #spcasingapore #adoption #sgdogs #singaporedogs #singaporespecial #sgspecial #adoptadog #cute #puppy",7/12/2019 11:19
237,B5nkPvqgLgj,http://instagram.com/p/B5nkPvqgLgj,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/78978250_3192003087496117_8607349386280680192_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=InL4zQFovoYAX_etOSX&oh=4eb1a330bb81df359d52e07c14fbb5aa&oe=5E682B24,40,16394475733,"are u distracted, lost, confused bcoz of brother's whining voice <U+0001F605><U+0001F605><U+0001F605> #mrflute #flutethesealion #spcasingapore #catsofinstagram",4/12/2019 1:13
299,B4nU3A1glAH,http://instagram.com/p/B4nU3A1glAH,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/73288392_101071094663265_6551049797165885581_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=109&_nc_ohc=zBLyq_Y0EmAAX-eXhY8&oh=796d0af8be7fa4fea82ff9ddfca06386&oe=5E956B3F,40,16394475733,life is great and food is good <U+0001F63A><U+0001F63A><U+0001F63A> #mrflute #flutethesealion #spcasingapore #catsofinstagram #catstongueout #capturedonhuawei,9/11/2019 2:26
303,B4kvZy3ByZm,http://instagram.com/p/B4kvZy3ByZm,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/73144323_2588689667820752_5562173354317582423_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=BEYcYqbueGIAX_ZEDRY&oh=ebe7da51fc1697b7d22ac2d209c57dc1&oe=5E8F4CCB,40,18043783534,"Congratulations Al, Cheryl, and Jocelyn! #Repost: @mydogtrainer_mdt: M.D.T is excited to announce our completion of the Free Fear Shelter Program Core Modules. #mdtmydogtrainer #fearfreeshelters#animalwelfareshelter #sganimalwelfare#animalwelfaregroupsg #theanimallodge#spcasingapore",8/11/2019 2:21
357,B35yEOCnaCB,http://instagram.com/p/B35yEOCnaCB,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/73220325_3195635370508000_409575142377206457_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=104&_nc_ohc=94qy71xTsP4AX9E6VL9&oh=5a4c81347143ddb2692796a4dde6f611&oe=5E9A44C8,40,18406918267,Good Morning!! #catsofinstagram #singaporecats #sgcats #asiancats #catsofasia #polydactyl #polydactylcat #polydactylcats #softkitty #catlovers #spcasingapore #browntabby #splooting #splootingkitty #splootingcat,22/10/2019 9:57
404,B3cRrRvAmRJ,http://instagram.com/p/B3cRrRvAmRJ,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/70413661_131923378187712_9070122726578504005_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=wHFAgQJ2nrMAX_Y1AVz&oh=0d285bc2a68678a1a3cf602aedfb7e99&oe=5E90FA4C,40,9373844700,<U+0001D5D7><U+0001D5FC><U+0001D602><U+0001D5EF><U+0001D5F9><U+0001D5F2> <U+0001D601><U+0001D5FF><U+0001D5FC><U+0001D602><U+0001D5EF><U+0001D5F9><U+0001D5F2>,10/10/2019 22:56
