date,text
22/3/2020 2:40,"b'@MegdeRonde @mincandescence @Phil_Tanner @ParryKylie Argh, Meg! Also not helpful! \n\nWhen does my loca SPCA close? \n\n*checks website*'"
22/3/2020 2:39,b'Oh also the spca has gotten all their animals into foster homes which is fantastic for them but sad for me'
22/3/2020 2:39,b'The Houston SPCA is taking extreme caution with visitors to include having everyone visiting this weekend pre-regis\xe2\x80\xa6 https://t.co/JZ1zzUGkr9'
22/3/2020 2:32,"b'@goodcuntorshit1 Apparently SPCA have more than the usual number of abandoned animals \xf0\x9f\x99\x81 And I imagine Kitten Inn, H\xe2\x80\xa6 https://t.co/LMiMFMA263'"
22/3/2020 2:15,b'\xf0\x9f\x98\xb9 Visit #EDGAR today! #spca He wants to love you! #Foster \xf0\x9f\x92\x9a https://t.co/I5WfpbZc02 https://t.co/oG5Z1RNz9t'
22/3/2020 2:14,b'@PghMayMay Donate to the SPCA in my name!! \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82'
22/3/2020 2:13,"b'@JeffreeStar #JeffreeStarApproved , It would be such a blessing just to get me started on helping the Spca our and\xe2\x80\xa6 https://t.co/Ocj07SXAKK'"
22/3/2020 2:10,b'and then left with the puppy via taxi. They were last seen in the area of Ash Drive in Neptune Township. \n\nIf anyon\xe2\x80\xa6 https://t.co/s0Ex8KkM7R'
22/3/2020 2:05,b'Please help us give a big round of a-paws \xf0\x9f\x90\xbeto Aiden! Aiden is a 12-year-old boy who loves animals! So much so that\xe2\x80\xa6 https://t.co/bwC1bG4ymc'
22/3/2020 2:01,"b'@john_cynn My family just adopted and donated to our local spca yesterday in fact, they are hurting btw!!!  Need our help'"
22/3/2020 2:00,b'Mattress Mack hosts free pet food giveaway with Houston SPCA https://t.co/2oWzdhW8tX https://t.co/mqR0wJhjFr'
22/3/2020 2:00,b'@phs_spca Hey Pasadena Humane Society have you seen this lost Maine Coon Stax in Orange CA? https://t.co/NITp03P2EY https://t.co/gZqP6OdP5n'
22/3/2020 2:00,b'@spcaLA Hey Los Angeles SPCA have you seen this lost Maine Coon Stax in Orange CA? https://t.co/NITp03P2EY https://t.co/KcJGKuc3N9'
22/3/2020 2:00,b'@IVHSSPCA Hey Inland Valley Humane Society &amp; SPCA have you seen this lost Maine Coon Stax in Orange CA?\xe2\x80\xa6 https://t.co/MY8qEEataQ'
22/3/2020 2:00,"b'\xe2\x80\x9cEast Texas is just so deficient, in terms of shelters and animal care and rescue facilities,\xe2\x80\x9d said President of th\xe2\x80\xa6 https://t.co/P4DArCrh78'"
22/3/2020 1:52,b'Heartwarming. A Mastiff just finally got out of the SPCA. He is now being fostered.  Poor guy has never had a real\xe2\x80\xa6 https://t.co/KXgMpt7dTa'
22/3/2020 1:50,b'@barbarabensmom Are there any foster care dog programs in your area? I live in Canada and volunteer for a non-profi\xe2\x80\xa6 https://t.co/lVe6hbunqp'
22/3/2020 1:41,"b'RT @MattL_JG: #AllenCounty SPCA, effective today, is closed to the public. \n\nYet another local closing...'"
22/3/2020 1:38,b'@ElizaLorde I\xe2\x80\x99ve seen a lot of places like SPCA\xe2\x80\x99s begging people to help foster or adopt right now. Being home is p\xe2\x80\xa6 https://t.co/qNf2ksihNt'
22/3/2020 1:27,"b""@meeganvictoriaa @iwillbehave514 Ya not easy. Just need to try and refocus on some old hobbies that maybe you've be\xe2\x80\xa6 https://t.co/3gvnyIn8Uu"""
22/3/2020 1:27,"b'RT @FurBearers: Please consider supporting your local SPCA/humane society, wildlife rehabber. Pet adoptions on hold across Canada as animal\xe2\x80\xa6'"
22/3/2020 1:09,"b""So much gratitude &amp; thanks to the @aawlphx Arizona Animal Welfare League &amp; SPCA &amp; their volunteers \xf0\x9f\x91\x8f\xf0\x9f\x8f\xbe\xf0\x9f\x91\x8f\xf0\x9f\x8f\xbe\xf0\x9f\x91\x8f\xf0\x9f\x8f\xbe\xf0\x9f\x91\x8f\xf0\x9f\x8f\xbe I'm ove\xe2\x80\xa6 https://t.co/xY3pV7Hz7V"""
22/3/2020 1:05,b'@brdgtcw @__steele SPCA are apparently discounting the adoption fees at the moment... \n\nI really should have built\xe2\x80\xa6 https://t.co/saUb0VQQs6'
22/3/2020 0:56,"b'@woerdySF Thanks for donating! \xe2\x9d\xa4\xef\xb8\x8f Our shipping address is SF SPCA Adoptions Department, 250 Florida Street, San Francisco CA 94103'"
22/3/2020 0:51,b'@azilenyc Just regular old SPCA specials. My favourite kind of cat \xf0\x9f\x98\x81'
22/3/2020 0:45,b'True...SPCA had traction back then! https://t.co/Alb3L5ahyp'
22/3/2020 0:45,b'The Maryland SPCA announced Saturday that it will temporarily close all facilities to the public due to the coronav\xe2\x80\xa6 https://t.co/DfqOHeZfAs'
22/3/2020 0:41,"b'Ever wonder what happened to Stash, the bipedal cutie kitten from @HB_SPCA ? He\xe2\x80\x99s doing great. You can see a few pi\xe2\x80\xa6 https://t.co/6ev2vKhQ5S'"
22/3/2020 0:30,"b'@RubinReport I have two fancy dogs I paid for, one now elderly rescue dog I\xe2\x80\x99ve had for almost 16 years, one SPCA ca\xe2\x80\xa6 https://t.co/jbR2H3LCbk'"
22/3/2020 0:27,b'Taking care of our best friends - thanks Mack!\n\nMattress Mack hosts free pet food giveaway with Houston SPCA\xe2\x80\xa6 https://t.co/o8dJwqGNXm'
22/3/2020 0:15,b'In other news- I\xe2\x80\x99m 110% obsessed and I hope everyone is ready to receive the 103829 pictures I have taken today! Be\xe2\x80\xa6 https://t.co/dNcIa33dZV'
22/3/2020 0:15,"b'This rooster\'s name is Mad Max. He ""can\'t chicken"" so he lives at the Florida Keys SPCA. https://t.co/u7mkzsE1yf'"
22/3/2020 0:15,"b""RT @KEEFERDOGGIE: I Couldn't think of a Better Time to \nAdopt. If you see an Animal you like on (SPCA) Website Call for an Appointment \xe2\x99\xa5\xef\xb8\x8f T\xe2\x80\xa6"""
22/3/2020 0:13,"b""@BC_SPCA @beeeharp I'll keep an eye on this too. Its a great time to add to our family"""
22/3/2020 0:12,"b'RT @ThatEricAlper: Just Pizza &amp; Wing Co. in Amherst, New York has partnered with the Niagara SPCA to tape flyers about adoptable dogs onto\xe2\x80\xa6'"
21/3/2020 23:53,"b'#AllenCounty SPCA, effective today, is closed to the public. \n\nYet another local closing...'"
21/3/2020 23:49,"b'RT @GRevmgbrown4: Maryland SPCA closing to public, sending shelter animals to foster homes, in response to coronavirus https://t.co/0dNyvlr\xe2\x80\xa6'"
21/3/2020 23:42,b'I wanna go to the SPCA'
21/3/2020 23:36,"b'Maryland SPCA closing to public, sending shelter animals to foster homes, in response to coronavirus https://t.co/0dNyvlrBlL'"
21/3/2020 23:30,"b""\xf0\x9f\x90\xb6 Rescue #ELLA today! #spca She's the perfect friend! #AnimalLove \xf0\x9f\x92\x9a https://t.co/2GDvTj511b https://t.co/WLyemRIimE"""
21/3/2020 23:10,b'This guy has a serious problem...someone from the SPCA really should step in and save these dogs from being abused\xe2\x80\xa6 https://t.co/i0blyb4Kua'
21/3/2020 23:00,"b""Hello! I'm Hanna. I am an altered female boxer/hound mix. https://t.co/r67CZJJ7Mh https://t.co/wxmqPPlKpk"""
21/3/2020 22:54,"b'@twhlvrldy So sorry to hear about your loss! If you need it, the SPCA in many places has a bereavement group meetin\xe2\x80\xa6 https://t.co/3QQXRVthn7'"
21/3/2020 22:53,b'RT @nyshelterpets: \xf0\x9f\x98\xbb Visit #CAVEN now! #cats He needs a friend! #savealife \xf0\x9f\x92\x9a https://t.co/FbivkApZ7e https://t.co/zf0WNUsPSa'
21/3/2020 22:50,b'@eva_kurilova They probably have your SPCA animal abuse number on speed dial'
21/3/2020 22:43,b'Ok I\xe2\x80\x99m going to maybe adopt a cat \xf0\x9f\x99\x8b\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f do you think they\xe2\x80\x99ll let me take it home in a taxi or will not driving be a\xe2\x80\xa6 https://t.co/yGfu3ozubB'
21/3/2020 22:40,b'@SafetyPinJane Adorable is an SPCA special and has not revealed his true name yet.'
21/3/2020 22:39,"b'@pulte awesome!  i helped a pet pantry, the local SPCA &amp; am waiting for my stimulus check from Pres. Trump to help\xe2\x80\xa6 https://t.co/L5S2JOaHhQ'"
21/3/2020 22:36,b'@HB_SPCA My coworkers keep taking naps...a lot of naps! I may have to call HR!! https://t.co/BeUQ536ZzO'
21/3/2020 22:36,b'.@AllenCountySPCA closes due to coronavirus: https://t.co/mcDl3tCSLx'
21/3/2020 22:34,"b'RT @HB_SPCA: Are you working from home?  Are your pets ""helping""?  We would love to see photos!  Be sure to use #hbspca and @HB_SPCA  so th\xe2\x80\xa6'"
21/3/2020 22:31,b'RT @HfxMda: (NS SPCA) Meet Fred!  This handsome 6-year-old boy came to the SPCA mid-February when his owner moved and could not take him al\xe2\x80\xa6'
21/3/2020 22:31,b'@MonaBardot he\xe2\x80\x99s a rescue too! found him at the SPCA and it was love at first sight. he\xe2\x80\x99s the longest gangliest most perfect derp'
21/3/2020 22:27,b'@BC_SPCA do you guys need any help with animals? Do any of them need temporary homes? A small/medium dog? Is that a thing?'
21/3/2020 22:22,b'Please support the Pa SPCA...... https://t.co/f7ujzNiGsF'
21/3/2020 22:12,b'@EpsilonTheory I\xe2\x80\x99ve heard millennials \xe2\x80\x9cCull the herd. We\xe2\x80\x99re coming out of the basement to live in the main house.\xe2\x80\x9d\xe2\x80\xa6 https://t.co/7jBkuH4YEp'
21/3/2020 21:52,b'@EvaAndVagabonds He sounds like an asshole. I think you can do better. Tell him you\xe2\x80\x99re calling the SPCA if he doesn\xe2\x80\xa6 https://t.co/IqDDSqRwkw'
21/3/2020 21:52,b'Certainly hard times coming but the Scottish SPCA will continue to help all animals and the Scottish public.\nThanks\xe2\x80\xa6 https://t.co/5x1FhQPy6t'
21/3/2020 21:50,b'How cool is this? #Podcast sponsor @nudebeverages donates a portion of ALL sales to #SPCA societies across Canada!\xe2\x80\xa6 https://t.co/Y8kxt0bZ4y'
21/3/2020 21:45,b'RT @sheffielle: Somebody PLEASE adopt this cat right fucking now \n\nhttps://t.co/Vc3JpUtycZ https://t.co/Vd9Ie2kdxU'
21/3/2020 21:44,b'@TexasHumor We just brought Sweet Lola home today to foster during these difficult times. She already captured our\xe2\x80\xa6 https://t.co/LrzNDPrxVc'
21/3/2020 21:41,b'RT @nyshelterpets: \xf0\x9f\x98\xba Come snuggle #TOAST today! #cats She needs a loving home! #AdoptMe \xe2\x9d\xa4\xef\xb8\x8f https://t.co/h1Y0yoYYDW https://t.co/M854ViVbcE'
21/3/2020 21:38,b'Somebody PLEASE adopt this cat right fucking now \n\nhttps://t.co/Vc3JpUtycZ https://t.co/Vd9Ie2kdxU'
21/3/2020 21:34,"b'If would like to help out the SPCA and Mattress Mack in giving back to the community, you can donate pet food from\xe2\x80\xa6 https://t.co/WN2uDhcfSd'"
21/3/2020 21:16,"b'The SPCA have lowered their pet adoption prices, and with all this COVID-19 stuff going on, uni closing, businesses\xe2\x80\xa6 https://t.co/kOOJzcOrbF'"
21/3/2020 21:12,"b'Allen County SPCA dropping price of dog, cat adoptions through Sunday: https://t.co/I7tEtjQQjY'"
21/3/2020 21:06,"b'Maryland SPCA closing to public, sending shelter animals to foster homes, in response to coronavirus\xe2\x80\xa6 https://t.co/P5CB4OrIo2'"
21/3/2020 21:03,"b'Maryland SPCA closing to public, sending shelter animals to foster homes, in response to coronavirus https://t.co/SuHcMazdG4'"
21/3/2020 21:01,"b""The Randburg SPCA described Antonius Gerhardus Meiring's court application for the return of his birds seized from\xe2\x80\xa6 https://t.co/2FqoRR5KTP"""
21/3/2020 21:00,"b'Spring has sprung \xf0\x9f\x8c\xbc, which means wild spring babies are on the way\xf0\x9f\x90\xa6! Remember not all babies found are orphans, her\xe2\x80\xa6 https://t.co/oFhLdyuEHS'"
21/3/2020 20:55,b'@gillian_hatcher Gillian there was a dog in Colchester  SPCA needing a home if you have a yard. Gorgeous great pyrenees mix.'
21/3/2020 20:54,b'@sfspca The gift registry address does not show and there is a name other than the SPCA in the system.  Please confirm shipping address. Thx'
21/3/2020 20:46,b'(NS SPCA) Meet Fred!  This handsome 6-year-old boy came to the SPCA mid-February when his owner moved and could not\xe2\x80\xa6 https://t.co/iu51eRQgGb'
21/3/2020 20:44,"b'@Jeffloves1 @BitchestheCat I had a blue point, Lucy, that passed last year. She was the oldest cat we had. Almost t\xe2\x80\xa6 https://t.co/WvYqsh41Kq'"
21/3/2020 20:41,b'RT @HoustonSPCA: We are proud to join forces with #HoustonHero @MattressMack in providing food for individuals trying to practice #selfquar\xe2\x80\xa6'
21/3/2020 20:39,b'RT @PSPCA: If you are wondering what we are doing at the Pennslyvania SPCA during this uncertain time - the answer is A LOT!\n\nOur behavior\xe2\x80\xa6'
21/3/2020 20:33,b'@cari_tla Go see SPCA or an animal shelter! \xf0\x9f\x92\x96'
21/3/2020 20:30,b'Mattress Mack hosts free pet food giveaway with #Houston SPCA https://t.co/lhEclVnVXY via @ABC13Houston'
21/3/2020 20:26,"b""Meet Moshe, a 1yo labrador/great Dane cross from the local SPCA; he's now part of the clan. We're going to have gre\xe2\x80\xa6 https://t.co/gZ7YpGackx"""
21/3/2020 20:20,"b'Are you working from home?  Are your pets ""helping""?  We would love to see photos!  Be sure to use #hbspca and\xe2\x80\xa6 https://t.co/LoeuIK4O8I'"
21/3/2020 20:18,"b""@Your_namesake You plan is to what? Remember that you're a kaffer. A dog, I don't call 911, I call SPCA"""
21/3/2020 20:07,b'SPCA Selangor : I am Against Eating Cats and Dogs!\nSaya Menentang Makan Daging Kucing dan Anjing! - Sign the Petiti\xe2\x80\xa6 https://t.co/FIZ4oIIzjm'
21/3/2020 20:01,"b""preaching to the choir here with my very cool followers, but I highly recommend an SPCA animal if you're looking. b\xe2\x80\xa6 https://t.co/U649RbVZmw"""
21/3/2020 20:01,"b""@SamNZed Maui is a rescue from the SPCA where I used to volunteer. He's a traumatised feral who is terrified of eve\xe2\x80\xa6 https://t.co/zHMSC72pks"""
21/3/2020 19:59,"b'In April 2016, a small dog from the SF SPCA became my emotional support animal. For people who are rape survivors a\xe2\x80\xa6 https://t.co/RJohPHGV0X'"
21/3/2020 19:58,b'RT @CKOMNews: The Saskatoon SPCA urgently needs help to get dozens of animals adopted.\nhttps://t.co/SqbGbei4KS'
21/3/2020 19:57,b'SPCA still open - birthday kitten acquired. https://t.co/Kw64MkscIL [https://t.co/2GdYAPuAfn]'
21/3/2020 19:55,"b""@rat_liker She's special--she's from this group, can you believe someone would do this? \n\nhttps://t.co/l8IhIvRcjD"""
21/3/2020 19:47,"b'@smittycanada1 @mommygalore @DrJayDrNo What about local SPCA, can they help?'"
21/3/2020 19:40,b'We are proud to join forces with #HoustonHero @MattressMack in providing food for individuals trying to practice\xe2\x80\xa6 https://t.co/gfZpqsggCa'
21/3/2020 19:30,b'\xf0\x9f\x98\xb8 Come visit #PEPE pronto! #cats He wants to be your new buddy! #adoptdontshop \xf0\x9f\x98\x8a https://t.co/D0TxlQLwq1 https://t.co/TMKgOpAFIL'
21/3/2020 19:30,"b'Meet my foster baby, Ginger!!!Ginger is a sweetie pie and is available for adoption from the SPCA of East Texas (I\xe2\x80\xa6 https://t.co/eXoW9Mcb9N'"
21/3/2020 19:26,"b'RT @SarahGeoKL: Big \xe2\xac\x86\xef\xb8\x8fin demand at the SPCA, yay!\n\n""\xc2\xabNous avons re\xc3\xa7u des milliers de demandes de gens qui veulent \xc3\xaatre famille d\xe2\x80\x99accueil\xc2\xbb.\xe2\x80\xa6'"
21/3/2020 19:25,b'@afropick3000 Absolutely \xf0\x9f\x91\x8d spca is I believe doing appointments n some fees waived'
21/3/2020 19:21,b'@CNY_SPCA Happy Birthday to a sweet little girl who thinks of others in need before herself \xf0\x9f\xa5\xb3\xf0\x9f\x8e\x82\xf0\x9f\x90\xb6\xf0\x9f\x98\xbb'
21/3/2020 19:16,"b'RT @NEWS1130: In an effort to open up space at shelters across B.C, the BC SPCA is cutting adoption fees by 50 per cent between March 23 to\xe2\x80\xa6'"
21/3/2020 19:15,"b'This is Bianca and her mom. This little girl chose to forgo asking for birthday gifts for herself, asking rather fo\xe2\x80\xa6 https://t.co/jInXRDhpCs'"
21/3/2020 19:15,b'\xf0\x9f\x98\xbb Visit #CAVEN now! #cats He needs a friend! #savealife \xf0\x9f\x92\x9a https://t.co/FbivkApZ7e https://t.co/zf0WNUsPSa'
21/3/2020 19:12,b'SPCA to live stream adoptable pets :: Out and About at https://t.co/GaFi6f0kGK https://t.co/Nws7ALmNW4'
21/3/2020 19:11,b'RT @KHOU: The Houston SPCA will join Jim \xe2\x80\x9cMattress Mack\xe2\x80\x9d McIngvale\xe2\x80\x99s community food distribution at Gallery Furniture\xe2\x80\x99s North Freeway locat\xe2\x80\xa6'
21/3/2020 18:58,"b""This is Bones. He is here at the SPCA in Titusville 6035 Sisson Rd. He's a sweet energetic boy. His only issue is h\xe2\x80\xa6 https://t.co/FkPcGjInHt"""
21/3/2020 18:52,"b'@SchadenJake In my area, the animals are being fostered out to workers to reduce capacity. Skeleton crews are takin\xe2\x80\xa6 https://t.co/asbKrrW4QK'"
21/3/2020 18:50,"b""RT @spcaoftexas: Happy first day of spring! A dog can help you stay active while you're in #quarantine.  Don't have one? We can help. Come\xe2\x80\xa6"""
21/3/2020 18:44,b'@myIifeonline You can foster!! Spca is doing virtual foster training'
21/3/2020 18:41,"b'@sarahwhitehfx When we adopted our puppy from the SPCA, her name was Minnie. We changed it to Rio and rightly so. S\xe2\x80\xa6 https://t.co/1gqXXKV6Jj'"
21/3/2020 18:37,b'Mattress Mack hosts free pet food giveaway with @HoustonSPCA \nhttps://t.co/38QgC47rch via @ABC13Houston'
21/3/2020 18:23,"b'RT @spcaoftexas: Zoomies! Sage the black lab came to us very shy, but she thrives outside of the shelter! She needs a family to take her in\xe2\x80\xa6'"
21/3/2020 18:22,b'RT @TheCitizen_News: SPCA reports influx of pets dumped due to coronavirus fears\nhttps://t.co/LMt5SV6D9b'
21/3/2020 18:15,b'It haz much fear. SPCA said they are dispatching someone to capture the dog and that cat will come down on its own. C\xe2\x80\x99mon cat!!'
21/3/2020 18:02,b'@maxui Yes! Go to your local SPCA.'
21/3/2020 18:00,"b'Houston SPCA, Mattress Mack team up to provide food for pets - https://t.co/GwtljJCtIE - https://t.co/zbw7sCyxRv'"
21/3/2020 18:00,b'Mattress Mack hosts free pet food giveaway with Houston SPCA - KTRK-TV - https://t.co/OdBwW7oc6S'
21/3/2020 17:58,"b'RT @MichaelPlaxton: Success! We have adopted a 4-month-old kitten, who arrives on Wednesday. Her SPCA name is ""Purrito"". We will see soon w\xe2\x80\xa6'"
21/3/2020 17:57,"b""I'm torn with something. I was thinking it would be nice to pay the adoption fee for a dog at the local SPCA so som\xe2\x80\xa6 https://t.co/NfEycmf7tg"""
21/3/2020 17:55,b'Mattress Mack hosts free pet food giveaway with Houston SPCA https://t.co/G4UHUGSOhG'
21/3/2020 17:53,b'BC SPCA: Maximum sentence for Joe Anderson and Melissa Tooshley for animal cruelty - Sign the Petition! https://t.co/qzjCUOSo6t via @Change'
21/3/2020 17:50,"b'Mattress Mack stepping up big again for Houston. If you or someone you know need access to food for your pet, head\xe2\x80\xa6 https://t.co/rQw7TY6Mh9'"
21/3/2020 17:47,"b'RT @MycahABC13: Today at 1:00 pm., the one and only @MattressMack will be collecting pet food at Gallery Furniture to give to communities i\xe2\x80\xa6'"
21/3/2020 17:40,b'Mattress Mack hosts free pet food giveaway with Houston SPCA https://t.co/jOvWSJR2hn https://t.co/G8gmaxHvCB'
21/3/2020 17:34,"b""@GeologyCat I'm calling the SPCA!!"""
21/3/2020 17:32,b'RT @balinduh: Houston SPCA is having $15 adoptions this entire weekend. Pre register online \xf0\x9f\x96\xa4'
21/3/2020 17:23,"b'Success! We have adopted a 4-month-old kitten, who arrives on Wednesday. Her SPCA name is ""Purrito"". We will see so\xe2\x80\xa6 https://t.co/iuuU0bL2wm'"
21/3/2020 17:21,b'Houston SPCA is having $15 adoptions this entire weekend. Pre register online \xf0\x9f\x96\xa4'
21/3/2020 17:18,b'RT @JulioAvilaTV: Need help feeding your pet during this troubling time? A local shelter is starting up an emergency pet food pantry to hel\xe2\x80\xa6'
21/3/2020 17:16,b'just spent half an hour scrolling down the spca website and now i want a cat and i miss my cat and i\xe2\x80\x99m sad'
21/3/2020 17:13,b'RT @NYStateMusic: Josh Davis https://t.co/gAfdaL8K8H\n\nFounder of @Chimera_Music and a photographer of metal and hardcore music across the N\xe2\x80\xa6'
21/3/2020 17:12,b'Josh Davis https://t.co/gAfdaL8K8H\n\nFounder of @Chimera_Music and a photographer of metal and hardcore music across\xe2\x80\xa6 https://t.co/ynx3wWB0O1'
21/3/2020 17:10,"b'Recently we received a mystery package in the mail from Chewy containing all these goodies!!! Thank you to Heidi, C\xe2\x80\xa6 https://t.co/GlE4uICZ6a'"
21/3/2020 17:01,"b""@Mike_Pence  okay folks... BIG TIME ALERT!  The Chinese have said don't get huggie kissie with your pets.  They hav\xe2\x80\xa6 https://t.co/WNyid4jMyx"""
21/3/2020 16:59,"b""okay folks... BIG TIME ALERT!  The Chinese have said don't get huggie kissie with your pets.  They have seen a pass\xe2\x80\xa6 https://t.co/4p1UJCeUeE"""
21/3/2020 16:54,"b'RT @spcaoftexas: We heard you all might need some new work clothes...we have you covered! Get your ""Work From Home"" pet parent gear today a\xe2\x80\xa6'"
21/3/2020 16:53,b'RT @stocklong: SPCA Selangor : I am Against Eating Cats and Dogs!\nSaya Menentang Makan Daging Kucing dan Anjing! - Sign the Petition! https\xe2\x80\xa6'
21/3/2020 16:52,b'Meet Mamas.  She is 5 years old &amp; available for adoption at the SPCA!  Call 831-373-2631 x246 to make your appointm\xe2\x80\xa6 https://t.co/4cTvpleVxk'
21/3/2020 16:51,b'RT @spcaoftexas: When you finally get outside for some exercise! Bubba is available for adoption at our McKinney location! https://t.co/dSA\xe2\x80\xa6'
21/3/2020 16:46,"b""RT @AlbertaSPCA: Due to #COVID19, Ab SPCA @PetSafekeeping is restricting how it accepts pets. We'll no longer pick up pets or accept in-per\xe2\x80\xa6"""
21/3/2020 16:43,"b""RT @GoodDayFox4: Today's sweet #DogoftheDay is Queen, a 1-year-old boxer mix. She's looking for an owner willing to take her on lots of wal\xe2\x80\xa6"""
21/3/2020 16:43,"b""RT @spcaoftexas: We can't stop gazing into Harry's eyes! This handsome kitty has heterochromia - that's the condition that causes two diffe\xe2\x80\xa6"""
21/3/2020 16:42,"b'RT @spcaoftexas: Ebony is normally very shy, but when she met her foster brother she lit up! Shy &amp; fearful dogs like Ebony do best in a hom\xe2\x80\xa6'"
21/3/2020 16:35,"b""It's 12.34 and the spca has no called me about emergency fostering a fur baby or two yet but I'm hoping they do soo\xe2\x80\xa6 https://t.co/F4oLvtwUGs"""
21/3/2020 16:33,b'@Number10cat Our cat was named Catney Houston by the SPCA. https://t.co/P8LZWTlcQz'
21/3/2020 16:33,"b'Today at 1:00 pm., the one and only @MattressMack will be collecting pet food at Gallery Furniture to give to commu\xe2\x80\xa6 https://t.co/2VlZdbP2Mz'"
21/3/2020 16:25,"b'Our first patient MALTU , he was in so much pain that he eats only 2 kg in whole day\nForced to open little hospital\xe2\x80\xa6 https://t.co/nGb663uJkX'"
21/3/2020 16:21,"b'In an effort to open up space at shelters across B.C, the BC SPCA is cutting adoption fees by 50 per cent between M\xe2\x80\xa6 https://t.co/TYeRYUlG0z'"
21/3/2020 16:21,"b'In an effort to open up space at shelters across B.C, the BC SPCA is cutting adoption fees by 50 per cent between M\xe2\x80\xa6 https://t.co/Ln9t4FE4hC'"
21/3/2020 16:16,b'@Deboneil1024 @farrocious2 @ASPCA @peta The problem is is that Farrah treats dogs like they are disposable ! This d\xe2\x80\xa6 https://t.co/H1EagakNT1'
21/3/2020 16:12,b'Animal shelters such as Nevada SPCA are bringing in a ton of animals from rescues TODAY. The cost of fostering the\xe2\x80\xa6 https://t.co/IQFqCaj25U'
21/3/2020 16:12,b'@jroberts1324 awwww. i get it. i literally flip the channel if either of the 2 songs i mentioned come on. and that\xe2\x80\xa6 https://t.co/8897cV7O7g'
21/3/2020 16:09,b'@GoshdarnTony Now you can pick up a grad transfer at the SPCA'
21/3/2020 16:09,"b'RT @EMluvsPibbles: Dog Found At Doylestown Car Lot Ready For New Home, SPCA Says https://t.co/I1HscFXU3M'"
21/3/2020 16:07,"b'Bravo, Nala, Madre and Grant are still available! Open your home to foster/adopt one of them from us. Our goal is t\xe2\x80\xa6 https://t.co/RSKUzU9Tfy'"
21/3/2020 16:06,"b'""It\xe2\x80\x99s not always easy to raise the money but I have dedicated my Thursday morning sales to my dogs\xe2\x80\x99 health. Even th\xe2\x80\xa6 https://t.co/LHYieICSi0'"
21/3/2020 15:55,"b'Lights, camera, ACTION \xf0\x9f\x8c\x9f! James Earl Bones is all set for his close up in his forever home. This shining star is ap\xe2\x80\xa6 https://t.co/bXZmbHcRtN'"
21/3/2020 15:50,b'They will join Jim \xe2\x80\x9cMattress Mack\xe2\x80\x9d McIngvale\xe2\x80\x99s community food distribution at Gallery Furniture\xe2\x80\x99s North Freeway loc\xe2\x80\xa6 https://t.co/NOLBTrKveP'
21/3/2020 15:44,b'I received a $10.00 donation supporting SPCA of Wake County! https://t.co/S2MtYln2d0'
21/3/2020 15:43,b'BC SPCA slashes adoption fees during COVID-19 outbreak https://t.co/KIR0a71We1'
21/3/2020 15:43,b'RT @ATOU1234: We would like to highlight and give a shout out to Placer SPCA. This #grassroots and local nonprofit has been dedicated to fa\xe2\x80\xa6'
21/3/2020 15:41,b'@DannieD2112 @Flyers4Life74 The Humane Society of Toronto SPCA. I believe I heard from someone that you pick a pet\xe2\x80\xa6 https://t.co/0EN3edFeyb'
21/3/2020 15:39,b'RT @carlmarino1: This is Sonny... he\xe2\x80\x99s a sweetheart. We adopted him into our family this National Pet Adoption Weekend. If you are looking\xe2\x80\xa6'
21/3/2020 15:30,b'\xf0\x9f\x98\xba Come snuggle #TOAST today! #cats She needs a loving home! #AdoptMe \xe2\x9d\xa4\xef\xb8\x8f https://t.co/h1Y0yoYYDW https://t.co/M854ViVbcE'
21/3/2020 15:19,"b'RT @AnimalLeague: Starting TODAY until 3/27, our friends at the Jefferson Parish SPCA will be participating in our 20th annual TOUR FOR LIF\xe2\x80\xa6'"
21/3/2020 15:19,b'@RichardMackie10 @ColinDMello I hope they leave everything to the SPCA'
21/3/2020 15:01,"b'RT @sjtimesglobe: SPCA halts adoptions, continues intakes amid COVID-19 outbreak https://t.co/GlSq3TxcRe https://t.co/Jtr2scxsfG'"
21/3/2020 15:01,b'This was a poor decision. I now want all the cats at the SPCA.'
21/3/2020 14:54,b'Comox Valley SPCA in desperate need of supplies https://t.co/cNQ6Tg1y2J'
21/3/2020 14:48,b'Im interested to find out which race fucked a house pet between\n\nWhite? or\nBlack? or\nIndian? or\nChinese?\n\nI appeal\xe2\x80\xa6 https://t.co/1BLjU0d0WO'
21/3/2020 14:43,"b""RT @souperbowl: Our friend @MattressMack  is at it again. Always doing good for the Houston community. We can't forget our four-legged frie\xe2\x80\xa6"""
21/3/2020 14:40,b'RT @BC_SPCA: An apple a day keeps the dog-doctor away? Not quite! Know which fruits your dogs can enjoy and which they should steer clear o\xe2\x80\xa6'
21/3/2020 14:39,"b""Our friend @MattressMack  is at it again. Always doing good for the Houston community. We can't forget our four-leg\xe2\x80\xa6 https://t.co/1pC2oKfeQf"""
21/3/2020 14:33,"b'@RightWingJewess Restaurants, going to the gym, going to the zoo. I volunteer at the local SPCA, it\xe2\x80\x99s only allowing\xe2\x80\xa6 https://t.co/cVwPG4WFE5'"
